"Dates","delta","outflow","peak.vol","nd.vol","ET","EV","peak.WL","nd.WL","P.conc","P.tot","TP.kg","P.GWLF.conc","N.conc","N.tot","TN.kg","N.GWLF.conc","avg.WL","Daily.inflow","m.prcp","tot.inflow"
1973-06-08,0.008,338.541,44779.232,44440.691,344.474,0,75.393,75.386,0.417,0.579,0.014,0.01,31.431,43.594,0.844,0.608,75.389,685.249,2.828,688.078
1973-06-09,0.004,188.867,44629.558,44440.691,451.253,0,75.39,75.386,0.418,0.578,0.013,0.009,31.5,43.543,0.793,0.574,75.388,644.134,2.618,646.752
1973-06-10,0.005,233.736,44674.427,44440.691,368.923,0,75.391,75.386,0.417,0.577,0.012,0.009,31.434,43.496,0.745,0.539,75.388,605.486,2.595,608.081
1973-06-11,0.007,304.09,44744.781,44440.691,279.597,0,75.392,75.386,0.416,0.577,0.012,0.008,31.352,43.451,0.701,0.506,75.389,569.157,18.639,587.796
1973-06-12,0.004,198.784,44639.475,44440.691,332.908,0,75.39,75.386,0.417,0.576,0.011,0.008,31.395,43.409,0.659,0.476,75.388,535.008,1.577,536.585
1973-06-13,0.003,117.314,44558.005,44440.691,381.495,0,75.388,75.386,0.417,0.575,0.01,0.007,31.424,43.369,0.619,0.449,75.387,502.907,1.509,504.416
1973-06-14,0.002,94.523,44535.213,44440.691,374.475,0,75.388,75.386,0.417,0.575,0.01,0.007,31.413,43.332,0.582,0.422,75.387,472.733,1.769,474.501
1973-06-15,0.125,5565.686,44545.793,38980.107,335.98,0,75.388,75.272,0.416,0.574,0.009,0.007,31.381,43.297,0.547,0.396,75.33,444.369,1.652,446.02
1973-06-16,0.004,145.43,39125.537,38980.107,353.309,0,75.275,75.272,0.473,0.574,0.008,0.007,35.701,43.265,0.514,0.424,75.273,417.707,86.224,503.931
1973-06-17,0,0,38964.731,38964.731,403.087,0,75.271,75.271,0.475,0.565,0.008,0.007,35.823,42.75,0.483,0.401,75.271,392.644,0.991,393.635
1973-06-18,0.008,302.764,39282.871,38980.107,280.048,0,75.278,75.272,0.471,0.573,0.008,0.006,35.509,43.205,0.454,0.373,75.275,369.086,233.218,602.304
1973-06-19,0.01,374.297,39354.404,38980.107,185.981,0,75.28,75.272,0.469,0.572,0.007,0.006,35.422,43.177,0.427,0.35,75.276,346.94,216.071,563.011
1973-06-20,0.002,63.918,39044.025,38980.107,259.133,0,75.273,75.272,0.473,0.572,0.007,0.005,35.682,43.152,0.402,0.332,75.272,326.124,0.735,326.859
1973-06-21,0,19.489,38999.596,38980.107,283.586,0,75.272,75.272,0.473,0.571,0.006,0.005,35.703,43.128,0.377,0.312,75.272,306.557,0.687,307.243
1973-06-22,0,0,38873.533,38873.533,389.73,0,75.269,75.269,0.474,0.565,0.006,0.005,35.8,42.75,0.355,0.295,75.269,288.163,0.721,288.884
1973-06-23,0,0,38774.135,38774.135,365.554,0,75.267,75.267,0.475,0.565,0.006,0.005,35.874,42.75,0.334,0.278,75.267,270.873,0.655,271.529
1973-06-24,0,0,38606.398,38606.398,416.886,0,75.263,75.263,0.477,0.565,0.005,0.004,36.013,42.75,0.314,0.262,75.263,254.621,0.654,255.275
1973-06-25,0,0,38442.266,38442.266,398.269,0,75.259,75.259,0.479,0.565,0.005,0.004,36.151,42.75,0.295,0.247,75.259,239.344,0.647,239.991
1973-06-26,0,0,38359.469,38359.469,348.56,0,75.257,75.257,0.479,0.565,0.005,0.004,36.214,42.75,0.277,0.233,75.257,224.983,45.903,270.886
1973-06-27,0,0,38301.378,38301.378,266.075,0,75.256,75.256,0.48,0.565,0.004,0.004,36.255,42.75,0.26,0.219,75.256,211.484,0.411,211.895
1973-06-28,0,0,38170.979,38170.979,324.742,0,75.253,75.253,0.481,0.565,0.004,0.003,36.366,42.75,0.245,0.207,75.253,198.795,0.321,199.116
1973-06-29,0,0,38067.327,38067.327,286.542,0,75.251,75.251,0.482,0.565,0.004,0.003,36.452,42.75,0.23,0.195,75.251,186.867,0.233,187.101
1973-06-30,0.101,3806.905,37879.396,34072.491,358.595,0,75.247,75.157,0.485,0.569,0.004,0.003,36.621,42.967,0.216,0.184,75.202,175.655,0.279,175.934
1973-07-01,0.013,439.718,34512.209,34072.491,439.413,0,75.168,75.157,0.533,0.569,0.004,0.004,40.183,42.954,0.204,0.191,75.163,165.116,720.473,885.589
1973-07-02,0,0,33893.946,33893.946,329.211,0,75.153,75.153,0.542,0.565,0.004,0.004,40.904,42.75,0.192,0.182,75.153,155.209,0.295,155.504
1973-07-03,0,0,33635.09,33635.09,399.159,0,75.146,75.146,0.546,0.565,0.004,0.004,41.208,42.75,0.18,0.173,75.146,145.897,0.273,146.17
1973-07-04,0,0,33391.162,33391.162,375.781,0,75.14,75.14,0.55,0.565,0.004,0.003,41.498,42.75,0.169,0.164,75.14,137.143,0.234,137.376
1973-07-05,0,0,33122.737,33122.737,391.838,0,75.134,75.134,0.554,0.565,0.003,0.003,41.825,42.75,0.159,0.155,75.134,128.914,0.257,129.172
1973-07-06,0,0,32922.206,32922.206,389.94,0,75.129,75.129,0.557,0.565,0.003,0.003,42.07,42.75,0.15,0.147,75.129,121.179,73.96,195.14
1973-07-07,0,0,32620.958,32620.958,409.337,0,75.121,75.121,0.562,0.565,0.003,0.003,42.45,42.75,0.14,0.139,75.121,113.909,0.197,114.106
1973-07-08,0,0,32366.563,32366.563,356.381,0,75.115,75.115,0.566,0.565,0.003,0.003,42.775,42.75,0.132,0.132,75.115,107.074,0.15,107.224
1973-07-09,0,0,32400.598,32400.598,361.964,0,75.116,75.116,0.566,0.565,0.003,0.003,42.722,42.75,0.124,0.124,75.116,100.65,300.67,401.32
1973-07-10,0,0,32148.681,32148.681,341.646,0,75.11,75.11,0.57,0.565,0.002,0.003,43.049,42.75,0.117,0.117,75.11,94.611,0.139,94.749
1973-07-11,0,0,31774.916,31774.916,456.132,0,75.1,75.1,0.576,0.565,0.002,0.002,43.549,42.75,0.11,0.111,75.1,88.934,0.137,89.071
1973-07-12,0,0,31485.445,31485.445,367.773,0,75.093,75.093,0.582,0.565,0.002,0.002,43.942,42.75,0.103,0.106,75.093,83.598,0.109,83.707
1973-07-13,0,0,31226.702,31226.702,332.524,0,75.086,75.086,0.586,0.565,0.002,0.002,44.3,42.75,0.097,0.1,75.086,78.582,0.085,78.667
1973-07-14,0,0,30972.755,30972.755,323.129,0,75.079,75.079,0.591,0.565,0.002,0.002,44.657,42.75,0.091,0.095,75.079,73.867,0.064,73.931
1973-07-15,0,0,30699.37,30699.37,337.905,0,75.072,75.072,0.596,0.565,0.002,0.002,45.049,42.75,0.086,0.09,75.072,69.435,0.051,69.486
1973-07-16,0,0,30341.72,30341.72,416.862,0,75.062,75.062,0.603,0.565,0.002,0.002,45.575,42.75,0.08,0.086,75.062,65.269,0.07,65.339
1973-07-17,0,0,30291.489,30291.489,395.022,0,75.061,75.061,0.604,0.565,0.002,0.002,45.645,42.75,0.076,0.081,75.061,61.353,289.243,350.596
1973-07-18,0,0,30379.31,30379.31,327.962,0,75.063,75.063,0.602,0.565,0.002,0.002,45.508,42.75,0.071,0.076,75.063,57.672,362.932,420.603
1973-07-19,0,0,30122.392,30122.392,306.664,0,75.056,75.056,0.607,0.565,0.001,0.002,45.892,42.75,0.067,0.072,75.056,54.211,0.041,54.252
1973-07-20,0,0,29869.079,29869.079,299.899,0,75.049,75.049,0.612,0.565,0.001,0.001,46.277,42.75,0.063,0.068,75.049,50.959,0.035,50.993
1973-07-21,0,0,29651.194,29651.194,261.968,0,75.044,75.044,0.617,0.565,0.001,0.001,46.613,42.75,0.059,0.064,75.044,47.901,0.033,47.934
1973-07-22,0,0,29653.185,29653.185,182.137,0,75.044,75.044,0.617,0.565,0.001,0.001,46.606,42.75,0.056,0.06,75.044,45.027,141.777,186.804
1973-07-23,0,0,29757.105,29757.105,296.951,0,75.046,75.046,0.614,0.565,0.001,0.001,46.439,42.75,0.052,0.057,75.046,42.325,362.91,405.235
1973-07-24,0,0,30105.419,30105.419,360.927,0,75.056,75.056,0.607,0.565,0.001,0.001,45.899,42.75,0.049,0.053,75.056,39.786,674.76,714.546
1973-07-25,0,0,29884.928,29884.928,282.12,0,75.05,75.05,0.612,0.565,0.001,0.001,46.234,42.75,0.046,0.05,75.05,37.399,28.376,65.775
1973-07-26,0,0,29582.696,29582.696,332.524,0,75.042,75.042,0.618,0.565,0.001,0.001,46.703,42.75,0.043,0.047,75.042,35.155,0.024,35.179
1973-07-27,0,0,29305.758,29305.758,305.514,0,75.034,75.034,0.623,0.565,0.001,0.001,47.142,42.75,0.041,0.045,75.034,33.046,0.02,33.066
1973-07-28,0,0,28968.033,28968.033,363.462,0,75.025,75.025,0.631,0.565,0.001,0.001,47.689,42.75,0.038,0.043,75.025,31.063,0.017,31.08
1973-07-29,0,0,28635.707,28635.707,356.307,0,75.016,75.016,0.638,0.565,0.001,0.001,48.24,42.75,0.036,0.041,75.016,29.199,0.018,29.217
1973-07-30,0,0,28327.378,28327.378,330.926,0,75.008,75.008,0.645,0.565,0.001,0.001,48.762,42.75,0.034,0.039,75.008,27.447,0.014,27.461
1973-07-31,0,0,28017.864,28017.864,330.469,0,75,75,0.652,0.565,0.001,0.001,49.298,42.75,0.032,0.037,75,25.8,0.011,25.812
1973-08-01,0,0,27695.22,27695.22,341.883,0,74.991,74.991,0.66,0.565,0.001,0.001,49.871,42.75,0.03,0.035,74.991,24.252,0.011,24.264
1973-08-02,0,0,28051.023,28051.023,381.49,0,75.001,75.001,0.651,0.565,0.001,0.001,49.236,42.75,0.028,0.033,75.001,22.797,720.103,742.9
1973-08-03,0,0,27682.952,27682.952,383.87,0,74.99,74.99,0.66,0.565,0.001,0.001,49.889,42.75,0.027,0.031,74.99,21.429,0.013,21.442
1973-08-04,0,0,27316.864,27316.864,380.649,0,74.98,74.98,0.669,0.565,0.001,0.001,50.556,42.75,0.025,0.03,74.98,20.144,0.012,20.155
1973-08-05,0,0,27014.941,27014.941,316.222,0,74.971,74.971,0.676,0.565,0.001,0.001,51.119,42.75,0.024,0.028,74.971,18.935,0.011,18.946
1973-08-06,0,0,26666.277,26666.277,377.928,0,74.961,74.961,0.685,0.565,0.001,0.001,51.785,42.75,0.022,0.027,74.961,17.799,17.02,34.819
1973-08-07,0,0,26340.99,26340.99,337.071,0,74.952,74.952,0.693,0.565,0.001,0.001,52.423,42.75,0.021,0.025,74.952,16.731,0.007,16.738
1973-08-08,0,0,26115.998,26115.998,309.882,0,74.945,74.945,0.699,0.565,0.001,0.001,52.873,42.75,0.02,0.024,74.945,15.727,73.717,89.444
1973-08-09,0,0,25836.055,25836.055,290.462,0,74.937,74.937,0.707,0.565,0.001,0.001,53.445,42.75,0.018,0.023,74.937,14.783,0.005,14.789
1973-08-10,0,0,25509.611,25509.611,335.416,0,74.928,74.928,0.716,0.565,0.001,0.001,54.127,42.75,0.017,0.022,74.928,13.896,0.005,13.901
1973-08-11,0,0,25146.361,25146.361,370.866,0,74.918,74.918,0.726,0.565,0,0.001,54.908,42.75,0.016,0.021,74.918,13.063,0.004,13.067
1973-08-12,0,0,25327.093,25327.093,314.548,0,74.923,74.923,0.721,0.565,0,0.001,54.515,42.75,0.015,0.019,74.923,12.279,487.625,499.903
1973-08-13,0,0,25040.693,25040.693,293.631,0,74.914,74.914,0.729,0.565,0,0.001,55.137,42.75,0.014,0.018,74.914,11.542,0.004,11.546
1973-08-14,0,0,24777.951,24777.951,342.275,0,74.907,74.907,0.737,0.565,0,0.001,55.721,42.75,0.013,0.017,74.907,10.85,73.713,84.563
1973-08-15,0,0,24575.837,24575.837,337.762,0,74.901,74.901,0.743,0.565,0,0.001,56.178,42.75,0.013,0.017,74.901,10.199,130.413,140.612
1973-08-16,0,0,24214.99,24214.99,365.071,0,74.89,74.89,0.754,0.565,0,0.001,57.014,42.75,0.012,0.016,74.89,9.587,0.003,9.59
1973-08-17,0,0,23816.132,23816.132,401.964,0,74.878,74.878,0.767,0.565,0,0.001,57.968,42.75,0.011,0.015,74.878,9.011,0.003,9.014
1973-08-18,0,0,23445.116,23445.116,373.994,0,74.866,74.866,0.779,0.565,0,0,58.884,42.75,0.01,0.014,74.866,8.471,0.003,8.474
1973-08-19,0,0,23162.334,23162.334,359.177,0,74.858,74.858,0.788,0.565,0,0,59.602,42.75,0.01,0.014,74.858,7.963,73.712,81.675
1973-08-20,0,0,22837.131,22837.131,327.871,0,74.847,74.847,0.799,0.565,0,0,60.45,42.75,0.009,0.013,74.847,7.485,0.002,7.486
1973-08-21,0,0,22636.537,22636.537,277.266,0,74.841,74.841,0.806,0.565,0,0,60.985,42.75,0.009,0.012,74.841,7.036,73.712,80.747
1973-08-22,0,0,22571.943,22571.943,181.935,0,74.839,74.839,0.809,0.565,0,0,61.159,42.75,0.008,0.012,74.839,6.614,113.401,120.015
1973-08-23,0,0,22410.117,22410.117,165.61,0,74.834,74.834,0.814,0.565,0,0,61.6,42.75,0.008,0.011,74.834,6.217,0.001,6.218
1973-08-24,0,0,22170.241,22170.241,242.161,0,74.827,74.827,0.823,0.565,0,0,62.266,42.75,0.007,0.01,74.827,5.844,0.001,5.845
1973-08-25,0,0,21930.934,21930.934,241.256,0,74.82,74.82,0.832,0.565,0,0,62.944,42.75,0.007,0.01,74.82,5.493,0.001,5.494
1973-08-26,0,0,21499.95,21499.95,429.831,0,74.806,74.806,0.849,0.565,0,0,64.206,42.75,0.006,0.01,74.806,5.164,0.001,5.165
1973-08-27,0,0,21065.151,21065.151,433.285,0,74.792,74.792,0.866,0.565,0,0,65.53,42.75,0.006,0.009,74.792,4.854,0.001,4.855
1973-08-28,0,0,20685.254,20685.254,378.892,0,74.78,74.78,0.882,0.565,0,0,66.733,42.75,0.006,0.009,74.78,4.562,0.001,4.563
1973-08-29,0,0,20317.24,20317.24,366.912,0,74.767,74.767,0.898,0.565,0,0,67.941,42.75,0.005,0.008,74.767,4.289,0.001,4.289
1973-08-30,0,0,20053.16,20053.16,336.87,0,74.758,74.758,0.91,0.565,0,0,68.836,42.75,0.005,0.008,74.758,4.031,73.711,77.742
1973-08-31,0,0,19807.052,19807.052,246.278,0,74.75,74.75,0.921,0.565,0,0,69.69,42.75,0.005,0.008,74.75,3.79,0.001,3.79
1973-09-01,0,0,20077.369,20077.369,92.066,0,74.759,74.759,0.909,0.565,0,0,68.752,42.75,0.004,0.007,74.759,3.562,362.88,366.443
1973-09-02,0,0,21442.909,21442.909,90.988,0,74.805,74.805,0.851,0.565,0,0,64.373,42.75,0.004,0.006,74.805,3.349,1457.19,1460.539
1973-09-03,0,0,21486.473,21486.473,59.041,0,74.806,74.806,0.849,0.565,0,0,64.242,42.75,0.004,0.006,74.806,3.147,102.06,105.208
1973-09-04,0,0,21417.185,21417.185,69.196,0,74.804,74.804,0.852,0.565,0,0,64.45,42.75,0.004,0.005,74.804,2.959,0,2.959
1973-09-05,0,0,21334.38,21334.38,81.972,0,74.801,74.801,0.855,0.565,0,0,64.699,42.75,0.003,0.005,74.801,2.781,0,2.781
1973-09-06,0,0,21241.722,21241.722,91.249,0,74.798,74.798,0.859,0.565,0,0,64.981,42.75,0.003,0.005,74.798,2.614,0,2.614
1973-09-07,0,0,21151.572,21151.572,88.696,0,74.795,74.795,0.863,0.565,0,0,65.258,42.75,0.003,0.005,74.795,2.457,0,2.458
1973-09-08,0,0,21106.246,21106.246,45.625,0,74.794,74.794,0.864,0.565,0,0,65.398,42.75,0.003,0.004,74.794,2.31,0,2.31
1973-09-09,0,0,21051.968,21051.968,54.066,0,74.792,74.792,0.867,0.565,0,0,65.566,42.75,0.003,0.004,74.792,2.171,0,2.172
1973-09-10,0,0,20947.271,20947.271,102.231,0,74.788,74.788,0.871,0.565,0,0,65.894,42.75,0.002,0.004,74.788,2.041,0,2.041
1973-09-11,0,0,20859.594,20859.594,85.811,0,74.785,74.785,0.875,0.565,0,0,66.17,42.75,0.002,0.004,74.785,1.919,0,1.919
1973-09-12,0,0,20779.131,20779.131,78.793,0,74.783,74.783,0.878,0.565,0,0,66.426,42.75,0.002,0.003,74.783,1.804,0,1.804
1973-09-13,0,0,20711.346,20711.346,66.546,0,74.78,74.78,0.881,0.565,0,0,66.644,42.75,0.002,0.003,74.78,1.695,0,1.695
1973-09-14,0,0,21002.404,21002.404,70.315,0,74.79,74.79,0.869,0.565,0,0,65.72,42.75,0.002,0.003,74.79,1.594,362.88,364.474
1973-09-15,0,0,21333.6,21333.6,31.781,0,74.801,74.801,0.855,0.565,0,0,64.699,42.75,0.002,0.003,74.801,1.498,362.88,364.378
1973-09-16,0,0,21326.359,21326.359,35.437,0,74.801,74.801,0.855,0.565,0,0,64.721,42.75,0.002,0.003,74.801,1.408,28.35,29.758
1973-09-17,0,0,21260.334,21260.334,64.504,0,74.799,74.799,0.858,0.565,0,0,64.922,42.75,0.002,0.002,74.799,1.324,0,1.324
1973-09-18,0,0,21177.67,21177.67,80.365,0,74.796,74.796,0.861,0.565,0,0,65.175,42.75,0.002,0.002,74.796,1.244,0,1.244
1973-09-19,0,0,21114.817,21114.817,61.319,0,74.794,74.794,0.864,0.565,0,0,65.369,42.75,0.001,0.002,74.794,1.169,0,1.17
1973-09-20,0,0,21056.182,21056.182,57.211,0,74.792,74.792,0.866,0.565,0,0,65.551,42.75,0.001,0.002,74.792,1.099,0,1.099
1973-09-21,0,0,21184.786,21184.786,57.026,0,74.796,74.796,0.861,0.565,0,0,65.153,42.75,0.001,0.002,74.796,1.033,187.11,188.143
1973-09-22,0,0,21115.7,21115.7,67.099,0,74.794,74.794,0.864,0.565,0,0,65.366,42.75,0.001,0.002,74.794,0.971,0,0.971
1973-09-23,0,0,21096.91,21096.91,73.177,0,74.793,74.793,0.865,0.565,0,0,65.424,42.75,0.001,0.002,74.793,0.913,56.7,57.613
1973-09-24,0,0,23255.001,23255.001,57.214,0,74.86,74.86,0.784,0.565,0,0,59.353,42.75,0.001,0.002,74.86,0.858,2216.97,2217.828
1973-09-25,0,0,25029.001,25029.001,82.539,0,74.914,74.914,0.778,0.565,0.038,0.049,57.641,42.75,1.936,2.497,74.914,1571.007,289.17,1860.177
1973-09-26,0,0,26873.484,26873.484,52.862,0,74.967,74.967,0.726,0.565,0.039,0.047,54.061,42.75,2.249,2.702,74.967,1825.966,73.71,1899.676
1973-09-27,0,0,28506.515,28506.515,79.856,0,75.013,75.013,0.682,0.565,0.037,0.042,50.811,42.75,2.114,2.394,75.013,1716.408,0,1716.408
1973-09-28,0,0,30054.056,30054.056,63.101,0,75.054,75.054,0.644,0.565,0.035,0.037,48.059,42.75,1.987,2.134,75.054,1613.424,0,1613.424
1973-09-29,0,0,31502.46,31502.46,65.333,0,75.093,75.093,0.612,0.565,0.032,0.033,45.727,42.75,1.868,1.914,75.093,1516.618,0,1516.618
1973-09-30,0,0,32871.953,32871.953,53.758,0,75.127,75.127,0.585,0.565,0.031,0.03,43.712,42.75,1.756,1.724,75.127,1425.621,0,1425.621
1973-10-01,0,0,34151.591,34151.591,57.893,0,75.159,75.159,0.557,0.565,0.025,0.023,41.973,42.75,1.649,1.559,75.159,1340.084,0,1340.084
1973-10-02,0,0,35340.549,35340.549,67.735,0,75.189,75.189,0.537,0.565,0.023,0.021,40.47,42.75,1.55,1.416,75.189,1259.679,0,1259.679
1973-10-03,0,0,36462.399,36462.399,59.619,0,75.215,75.215,0.52,0.565,0.022,0.019,39.143,42.75,1.457,1.29,75.215,1184.098,0,1184.098
1973-10-04,0,0,37513.602,37513.602,59.237,0,75.238,75.238,0.504,0.565,0.02,0.018,37.971,42.75,1.369,1.178,75.238,1113.052,0,1113.052
1973-10-05,0,0,38481.036,38481.036,75.506,0,75.26,75.26,0.49,0.565,0.019,0.016,36.947,42.75,1.287,1.08,75.26,1046.269,0,1046.269
1973-10-06,0,0,39408.033,39408.033,54.11,0,75.281,75.281,0.478,0.565,0.018,0.015,36.015,42.75,1.21,0.991,75.281,983.493,0,983.493
1973-10-07,0,0,40261.055,40261.055,68.444,0,75.3,75.3,0.467,0.565,0.017,0.014,35.194,42.75,1.137,0.912,75.3,924.483,0,924.483
1973-10-08,0,0,41070.337,41070.337,57.209,0,75.317,75.317,0.457,0.565,0.016,0.012,34.446,42.75,1.069,0.84,75.317,869.014,0,869.014
1973-10-09,0,0,43484.095,43484.095,56.274,0,75.366,75.366,0.431,0.565,0.015,0.011,32.487,42.75,1.005,0.746,75.366,816.874,1655.64,2472.514
1973-10-10,0,0,45612.659,45612.659,49.038,0,75.409,75.409,0.428,0.565,0.04,0.028,32.157,42.75,2.682,1.898,75.409,2179.764,0,2179.764
1973-10-11,0,0,47959.266,47959.266,59.176,0,75.453,75.453,0.719,0.565,0.503,0.338,30.626,42.75,2.743,1.847,75.453,2062.522,345.87,2408.392
1973-10-12,0,0,50375.508,50375.508,48.628,0,75.499,75.499,0.391,0.565,0.045,0.029,29.344,42.75,3.035,1.945,75.499,2467.014,0,2467.014
1973-10-13,0.042,2188.344,52638.292,50449.948,53.835,0,75.537,75.5,0.373,0.608,0.042,0.026,27.97,45.603,2.853,1.75,75.519,2318.993,0,2318.993
1973-10-14,0.04,2101.304,52551.252,50449.948,75.232,0,75.536,75.5,0.372,0.605,0.04,0.025,27.912,45.432,2.682,1.647,75.518,2179.854,0,2179.854
1973-10-15,0.038,1998.171,52448.119,50449.948,48.743,0,75.534,75.5,0.371,0.603,0.038,0.023,27.867,45.271,2.521,1.552,75.517,2049.062,0,2049.062
1973-10-16,0.036,1882.995,52332.943,50449.948,41.302,0,75.532,75.5,0.37,0.6,0.035,0.022,27.835,45.12,2.369,1.462,75.516,1926.119,0,1926.119
1973-10-17,0.033,1746,52195.948,50449.948,61.825,0,75.53,75.5,0.37,0.598,0.033,0.021,27.821,44.978,2.227,1.378,75.515,1810.551,0,1810.551
1973-10-18,0.031,1632.565,52082.513,50449.948,66.425,0,75.528,75.5,0.37,0.596,0.031,0.019,27.798,44.844,2.094,1.298,75.514,1701.918,0,1701.918
1973-10-19,0.03,1540.173,51990.121,50449.948,57.112,0,75.526,75.5,0.369,0.594,0.029,0.018,27.77,44.718,1.968,1.222,75.513,1599.803,0,1599.803
1973-10-20,0.028,1429.649,51879.597,50449.948,71.034,0,75.525,75.5,0.369,0.593,0.028,0.017,27.755,44.6,1.85,1.151,75.512,1503.815,0,1503.815
1973-10-21,0.026,1334.546,51784.494,50449.948,75.702,0,75.523,75.5,0.368,0.591,0.026,0.016,27.737,44.489,1.739,1.084,75.512,1413.586,0,1413.586
1973-10-22,0.024,1250.086,51700.034,50449.948,75.362,0,75.522,75.5,0.368,0.589,0.024,0.015,27.717,44.385,1.635,1.021,75.511,1328.771,0,1328.771
1973-10-23,0.023,1163.032,51612.98,50449.948,82.381,0,75.52,75.5,0.368,0.588,0.023,0.014,27.703,44.287,1.537,0.961,75.51,1249.045,0,1249.045
1973-10-24,0.021,1106.341,51556.289,50449.948,64.9,0,75.519,75.5,0.367,0.587,0.022,0.013,27.675,44.195,1.444,0.905,75.51,1174.102,0,1174.102
1973-10-25,0.02,1045.742,51495.69,50449.948,55.469,0,75.518,75.5,0.367,0.585,0.02,0.013,27.654,44.108,1.358,0.851,75.509,1103.656,0,1103.656
1973-10-26,0.019,984.687,51434.635,50449.948,50.522,0,75.517,75.5,0.367,0.584,0.019,0.012,27.635,44.027,1.276,0.801,75.508,1037.437,0,1037.437
1973-10-27,0.018,937.895,51387.843,50449.948,35.72,0,75.516,75.5,0.366,0.583,0.018,0.011,27.612,43.95,1.2,0.754,75.508,975.19,0,975.19
1973-10-28,0.017,877.31,51327.258,50449.948,37.706,0,75.515,75.5,0.366,0.582,0.017,0.011,27.6,43.878,1.128,0.709,75.508,916.679,0,916.679
1973-10-29,0.016,808.183,51258.131,50449.948,51.236,0,75.514,75.5,0.366,0.581,0.016,0.01,27.594,43.81,1.06,0.668,75.507,861.678,0,861.678
1973-10-30,0.015,763.906,51213.854,50449.948,44.126,0,75.513,75.5,0.366,0.58,0.015,0.009,27.578,43.747,0.996,0.628,75.507,809.977,0,809.978
1973-10-31,0.014,720.784,51170.732,50449.948,38.881,0,75.512,75.5,0.365,0.579,0.014,0.009,27.564,43.687,0.937,0.591,75.506,761.379,0,761.379
1973-11-01,0.013,685.575,51135.523,50449.948,28.849,0,75.512,75.5,0.366,0.58,0.015,0.01,27.548,43.632,0.881,0.556,75.506,715.696,0,715.696
1973-11-02,0.013,654.505,51104.453,50449.948,17.479,0,75.511,75.5,0.366,0.579,0.014,0.009,27.531,43.579,0.828,0.523,75.506,672.754,0,672.754
1973-11-03,0.012,632.389,51082.337,50449.948,0,0,75.511,75.5,0.366,0.579,0.014,0.009,27.512,43.529,0.779,0.492,75.506,632.389,0,632.389
1973-11-04,0.012,594.446,51044.394,50449.948,0,0,75.51,75.5,0.365,0.578,0.013,0.008,27.502,43.482,0.732,0.463,75.505,594.446,0,594.446
1973-11-05,0.011,558.779,51008.727,50449.948,0,0,75.51,75.5,0.365,0.577,0.012,0.008,27.494,43.438,0.688,0.436,75.505,558.779,0,558.779
1973-11-06,0.01,525.252,50975.2,50449.948,0,0,75.509,75.5,0.365,0.576,0.011,0.007,27.486,43.397,0.647,0.41,75.505,525.252,0,525.252
1973-11-07,0.01,493.737,50943.685,50449.948,0,0,75.508,75.5,0.365,0.576,0.01,0.007,27.478,43.358,0.608,0.385,75.504,493.737,0,493.737
1973-11-08,0.009,464.113,50914.061,50449.948,0,0,75.508,75.5,0.365,0.575,0.01,0.006,27.471,43.322,0.572,0.362,75.504,464.113,0,464.113
1973-11-09,0.009,436.266,50886.214,50449.948,0,0,75.507,75.5,0.364,0.574,0.009,0.006,27.464,43.288,0.537,0.341,75.504,436.266,0,436.266
1973-11-10,0.008,410.09,50860.038,50449.948,0,0,75.507,75.5,0.364,0.574,0.009,0.006,27.458,43.255,0.505,0.321,75.504,410.09,0,410.09
1973-11-11,0.007,341.086,50791.034,50449.948,42.523,0,75.506,75.5,0.364,0.573,0.008,0.005,27.476,43.225,0.475,0.302,75.503,385.485,0,385.485
1973-11-12,0.006,317.2,50767.148,50449.948,43.249,0,75.505,75.5,0.364,0.573,0.008,0.005,27.471,43.197,0.446,0.284,75.503,362.356,0,362.356
1973-11-13,0.006,288.849,50738.797,50449.948,49.579,0,75.505,75.5,0.364,0.572,0.007,0.005,27.469,43.17,0.419,0.267,75.503,340.614,0,340.614
1973-11-14,0.005,274.527,50724.475,50449.948,43.722,0,75.505,75.5,0.364,0.572,0.007,0.004,27.461,43.145,0.394,0.251,75.502,320.178,0,320.178
1973-11-15,0.006,300.967,50750.915,50449.948,0,0,75.505,75.5,0.364,0.571,0.006,0.004,27.432,43.121,0.371,0.236,75.503,300.967,0,300.967
1973-11-16,0.006,282.909,50732.857,50449.948,0,0,75.505,75.5,0.363,0.571,0.006,0.004,27.427,43.099,0.348,0.222,75.502,282.909,0,282.909
1973-11-17,0.004,225.163,50675.111,50449.948,39.049,0,75.504,75.5,0.364,0.571,0.006,0.004,27.445,43.078,0.328,0.209,75.502,265.934,0,265.934
1973-11-18,0.005,249.978,50699.926,50449.948,0,0,75.504,75.5,0.363,0.57,0.005,0.003,27.419,43.058,0.308,0.196,75.502,249.978,0,249.978
1973-11-19,0.008,419.817,50869.765,50449.948,29.33,0,75.507,75.5,0.362,0.57,0.005,0.003,27.316,43.04,0.289,0.184,75.504,234.98,215.46,450.44
1973-11-20,0.004,220.881,50670.829,50449.948,0,0,75.504,75.5,0.363,0.57,0.005,0.003,27.412,43.022,0.272,0.173,75.502,220.881,0,220.881
1973-11-21,0.004,207.628,50657.576,50449.948,0,0,75.504,75.5,0.363,0.569,0.004,0.003,27.409,43.006,0.256,0.163,75.502,207.628,0,207.628
